id,name,query,date
362e4c5a-03a6-43e0-ac92-2018b4a01c62,"""mumbo jumbo media"" + inurl:""index.php""","""mumbo jumbo media"" + ""index.php""",2010-11-15 00:00:00
76e20439-8983-4a1f-a812-7845b9032851,"""PHP WEBQUEST VERSION "" or inurl:""/phpwebquest/""","""PHP WEBQUEST VERSION "" or ""/phpwebquest/""",2010-11-15 00:00:00
73f6b911-be80-4203-b691-f9433e1b7ddc,"""PhpCollab . Log In"" | ""NetOffice . Log In"" | (intitle:""index.of."" intitle:phpcollab|netoffice inurl:phpcollab|netoffice -gentoo)","""PhpCollab . Log In"" | ""NetOffice . Log In"" | (intitle:""index.of."" intitle:phpcollab|netoffice phpcollab|netoffice -gentoo)",2006-03-30 00:00:00
a750b8c7-54c7-49e8-abce-a345c84014b5,"""portailphp v1.3"" inurl:""index.php?affiche"" inurl:""PortailPHP"" -site:safari-msi.com","""portailphp v1.3"" ""index.php?affiche"" ""PortailPHP"" -site:safari-msi.com",2005-06-03 00:00:00
562420e1-6022-4ba6-8412-25129c0f8615,"""Powered by Active PHP Bookmarks v1.3"" inurl:.view_group.php?id=","""Powered by Active PHP Bookmarks v1.3"" .view_group.php?id=",2010-11-15 00:00:00
cc1b6feb-72af-4bdc-9888-24c36bafab57,"""powered by active php bookmarks"" | inurl:bookmarks/view_group.php?id=","""powered by active php bookmarks"" | bookmarks/view_group.php?id=",2006-04-25 00:00:00
d2b1db80-a8e7-4116-ba5d-950494b8c554,"""Powered by Atomic Photo Album"" inurl:""photo.php?apa_album_ID=""","""Powered by Atomic Photo Album"" ""photo.php?apa_album_ID=""",2010-11-15 00:00:00
0f32fd04-e42f-43d1-8887-9ea777413379,"""Powered by autolinks pro 2.1"" inurl:register.php","""Powered by autolinks pro 2.1"" register.php",2005-09-25 00:00:00
f1ee3025-6fd5-4960-a4d3-8ee8a011d57b,"""Powered By CrownWeb.net!"" inurl:""page.cfm""","""Powered By CrownWeb.net!"" ""page.cfm""",2010-11-15 00:00:00
d9039ad4-39e4-47b9-aa13-cb92e9f8fa62,"""powered by CubeCart"" inurl:""index.php?_a=""","""powered by CubeCart"" ""index.php?_a=""",2010-11-15 00:00:00
ae151832-1bd7-4545-9519-118a9ca6fca7,"""Powered by Drake CMS"" inurl:index.php?option=guestbook","""Powered by Drake CMS"" index.php?option=guestbook",2010-11-15 00:00:00
ac4bcfe1-2ef3-41bd-a369-4ba396c621e6,"""Powered by Drumbeat"" inurl:index02.php","""Powered by Drumbeat"" index02.php",2010-11-15 00:00:00
fa5fd063-68ff-4ca7-ab9b-081c4012b9f1,"""Powered by EPay Enterprise"" inurl:""shop.htm?cid="" | nurl:""shop.php?cid=""","""Powered by EPay Enterprise"" ""shop.htm?cid="" | nurl:""shop.php?cid=""",2010-11-15 00:00:00
8337b050-a1fa-4e82-b8e0-f69152e07e9e,"""powered by Gallery v"" ""[slideshow]""|""images"" inurl:gallery","""powered by Gallery v"" ""[slideshow]""|""images"" gallery",2005-09-13 00:00:00
46fa1d48-8942-40e9-81b5-5726352f52af,"""Powered by IceWarp Software"" inurl:mail","""Powered by IceWarp Software"" mail",2004-09-23 00:00:00
08dad9a5-eadd-4336-a195-9173251635b7,"""powered by jaws"" | ""powered by the jaws project"" | inurl:?gadget=search","""powered by jaws"" | ""powered by the jaws project"" | ?gadget=search",2010-11-15 00:00:00
8e585f52-a4be-4822-9fd5-8d94eb29cd3c,"""Powered by Megabook *"" inurl:guestbook.cgi","""Powered by Megabook *"" guestbook.cgi",2004-10-05 00:00:00
0233bade-2a56-440c-ab8b-440927250070,"""Powered by MobPartner"" inurl:""chat.php""","""Powered by MobPartner"" ""chat.php""",2010-11-15 00:00:00
a1f8c816-bd8a-4edc-a393-8a2924767eb2,"""Powered by Philboard"" inurl:""philboard_forum.asp""","""Powered by Philboard"" ""philboard_forum.asp""",2010-11-15 00:00:00
a05497d8-8473-4dac-9cc1-9f5e74c85512,"""powered by php photo album"" | inurl:""main.php?cmd=album"" -demo2 -pitanje","""powered by php photo album"" | ""main.php?cmd=album"" -demo2 -pitanje",2006-04-15 00:00:00
22da1e17-9970-4598-ba18-8a74f141664e,"""powered by phplist"" | inurl:""lists/?p=subscribe"" | inurl:""lists/index.php?p=subscribe"" -ubbi -bugs +phplist -tincan.co.uk","""powered by phplist"" | ""lists/?p=subscribe"" | ""lists/index.php?p=subscribe"" -ubbi -bugs +phplist -tincan.co.uk",2006-04-10 00:00:00
19191ec6-c7f1-4348-80f4-8d79d230c9d5,"""Powered by PWP Version 1-5-1"" AND inurl:""/wiki/run.php""","""Powered by PWP Version 1-5-1"" AND ""/wiki/run.php""",2010-11-15 00:00:00
09671612-69ea-4074-b86a-60f88704002d,"""Powered by RedCat"" inurl:index.php?contentId=","""Powered by RedCat"" index.php?contentId=",2010-11-15 00:00:00
1c03504c-411d-4d77-ab92-06d84f70d1f0,"""Powered by sNews "" inurl:index.php?id=","""Powered by sNews "" index.php?id=",2010-11-15 00:00:00
78944471-0056-4585-8fbc-f9b3e1415c50,"""powered by Sniggabo CMS"" inurl:article.php?id","""powered by Sniggabo CMS"" article.php?id",2010-11-15 00:00:00
04ba1e61-cebd-4603-b6f2-5bef4b5ca4b8,"""Powered by SoftbizScripts"" inurl:""searchresult.php?sbcat_id=""","""Powered by SoftbizScripts"" ""searchresult.php?sbcat_id=""",2010-11-15 00:00:00
cca3d3eb-285f-4687-b64c-f5a963472c05,"""Powered by SoftbizScripts"" inurl:store_info.php","""Powered by SoftbizScripts"" store_info.php",2010-11-15 00:00:00
37cbe77d-ab3a-4cea-a014-58111fb86731,"""Powered by wpQuiz"" inurl:index.php","""Powered by wpQuiz"" index.php",2010-11-15 00:00:00
1cce8f4e-076a-4be9-b905-94b52061e32e,"""POWERED BY ZIPBOX MEDIA"" inurl:""album.php""","""POWERED BY ZIPBOX MEDIA"" ""album.php""",2011-03-05 00:00:00
bcde8a4a-e70c-46ca-9413-8cfd244b2e80,"""Site designed and built by Powder Blue."" inurl:index.php?id_page=","""Site designed and built by Powder Blue."" index.php?id_page=",2010-11-15 00:00:00
d997828e-077d-428f-8a60-c10cc002b75e,"""Site powered by GuppY"" | ""Site cr�� avec GuppY"" +inurl:lng=","""Site powered by GuppY"" | ""Site cr�� avec GuppY"" +lng=",2010-11-15 00:00:00
6becc456-f9bd-40dd-a64e-fb6533848313,"""SQuery 4.5"" |""SQuery 4.0"" |""SQuery 3.9"" | inurl:""modules.php?name=SQuery""","""SQuery 4.5"" |""SQuery 4.0"" |""SQuery 3.9"" | ""modules.php?name=SQuery""",2010-11-15 00:00:00
8aa1d3a9-71bb-41da-9383-75b07d1c7df0,"""SquirrelMail version 1.4.4"" inurl:src ext:php","""SquirrelMail version 1.4.4"" src ext:php",2005-01-30 00:00:00
22a871f4-985f-4696-9a5f-1ca5efcb70ee,"""This site is powered by e107""|inurl:e107_plugins|e107_handlers|e107_files","""This site is powered by e107""|e107_plugins|e107_handlers|e107_files",2010-11-15 00:00:00
4706d4eb-fb18-4793-92bc-937ebcbf4780,"""This website engine code is copyright"" ""2005 by Clever Copy"" -inurl:demo","""This website engine code is copyright"" ""2005 by Clever Copy"" -demo",2006-02-08 00:00:00
fe22937c-db5d-4e5b-acbe-786f98938193,"""toendaCMS is Free Software released under the GNU/GPL License."" | ""powered by toendaCMS"" -inurl:demo","""toendaCMS is Free Software released under the GNU/GPL License."" | ""powered by toendaCMS"" -demo",2010-11-15 00:00:00
9a192de4-706a-41a9-a1c6-eac3c0dc1473,"""Welcome to Exponent CMS"" | ""my new exponent site"" inurl:articlemodule","""Welcome to Exponent CMS"" | ""my new exponent site"" articlemodule",2010-11-15 00:00:00
06b16a57-260e-49aa-9507-1393f6b94abb,"(""This DragonflyÃ¢â€žÂ¢ installation was"" | ""Thanks for downloading Dragonfly"") -inurl:demo -inurl:cpgnuke.com","(""This DragonflyÃ¢â€žÂ¢ installation was"" | ""Thanks for downloading Dragonfly"") -demo -cpgnuke.com",2006-02-13 00:00:00
cb3f08e1-f4b5-4e0f-b4e9-805c6872a7f3,Achievo webbased project management,"""dispatch.php?atknodetype"" | class.at",2004-08-16 00:00:00
e8a68166-6d8a-49fe-81cc-1090249181fa,"allinurl: ""/modules/myTopics/""","all ""/modules/myTopics/""",2010-11-15 00:00:00
f0d9d795-25c3-477b-8e41-ae27428b4cc2,"allinurl: ""com_actualite""","all ""com_actualite""",2010-11-15 00:00:00
e422719f-5c90-4cbc-ac51-2004e5472c18,"allinurl: ""com_alberghi"" detail","all ""com_alberghi"" detail",2010-11-15 00:00:00
2ad8e1ab-4455-4ac6-a263-8c156fc01a8e,"allinurl: ""com_estateagent""","all ""com_estateagent""",2010-11-15 00:00:00
341d8680-3fb1-44ff-962a-293a8b0bc2eb,"allinurl: ""com_galeria""","all ""com_galeria""",2010-11-15 00:00:00
dead1c07-8df7-4a40-a5c6-fc9a441fc271,"allinurl: ""com_glossary""","all ""com_glossary""",2010-11-15 00:00:00
87dbadfb-794e-4823-82c2-53ad873b7b53,"allinurl: ""com_joovideo"" detail","all ""com_joovideo"" detail",2010-11-15 00:00:00
2fdc1c1e-7f39-4d83-8129-ed380c1fda23,"allinurl: ""com_rapidrecipe""user_id","all ""com_rapidrecipe""user_id",2010-11-15 00:00:00
a4fdd4af-af4e-4670-a5d4-91fe29cba04f,"allinurl: ""index php p shop""categ","all ""index php p shop""categ",2010-11-15 00:00:00
70b6665d-bd1f-4889-9150-60b5e8a3e325,"allinurl: ""index.php?area""galid","all ""index.php?area""galid",2010-11-15 00:00:00
cf333530-9a5a-4c54-99d3-aad28ed6d618,"allinurl: ""index.php?mod=galerie""action=gal","all ""index.php?mod=galerie""action=gal",2010-11-15 00:00:00
49a123e6-7080-4d82-97b9-1e2686e140bb,"allinurl: ""index.php?option=com_doc""","all ""index.php?option=com_doc""",2010-11-15 00:00:00
1c992556-8c8d-4259-beb6-1dc2f8394683,"allinurl: ""index.php?p=gallerypic img_id""","all ""index.php?p=gallerypic img_id""",2010-11-15 00:00:00
d0bf5d6f-fea3-4caa-9504-4fed4a20073e,"allinurl: ""index.php?p=gallerypic img_id""","all ""index.php?p=gallerypic img_id""",2010-11-15 00:00:00
9105ec53-bcb9-431a-8cf7-a7bef94de7d6,"allinurl: ""index.php?p=poll""showresult","all ""index.php?p=poll""showresult",2010-11-15 00:00:00
701c38d6-b276-4472-bd9f-1c57fe9a27a5,"allinurl: ""index.php?showlink""links","all ""index.php?showlink""links",2010-11-15 00:00:00
f1d1693c-30c3-4a41-b3d9-eca49cc92ead,"allinurl: ""modules MyAnnonces index php pa view""","all ""modules MyAnnonces index php pa view""",2010-11-15 00:00:00
ec4dd787-c53a-4e2d-96bf-ad5bc98dff2e,"allinurl: ""modules/dictionary""","all ""modules/dictionary""",2010-11-15 00:00:00
1ee363f3-3060-42ef-a5a0-69a547ec350a,"allinurl: ""modules/dictionary/detail.php?id""","all ""modules/dictionary/detail.php?id""",2010-11-15 00:00:00
f58f80d3-0263-47f1-b326-b71ffbd895fc,"allinurl: ""modules/eEmpregos/index.php""","all ""modules/eEmpregos/index.php""",2010-11-15 00:00:00
322dbdc7-3663-469d-84e8-4ac743b373f2,"allinurl: ""modules/glossaires""","all ""modules/glossaires""",2010-11-15 00:00:00
546bf631-b7cb-42d7-9be2-9c9cff7081e2,"allinurl: ""modules/wfdownloads/viewcat.php?cid""","all ""modules/wfdownloads/viewcat.php?cid""",2010-11-15 00:00:00
c95f80cb-20b0-42fa-97fe-7f1b6bd83449,"allinurl: ""name Sections op viewarticle artid""","all ""name Sections op viewarticle artid""",2010-11-15 00:00:00
3e122626-3493-437f-b978-6d461fb66a47,"allinurl: ""pollBooth.php?op=results""pollID","all ""pollBooth.php?op=results""pollID",2010-11-15 00:00:00
f980c3c1-db0c-456c-b7c0-9cd28f5c9bb2,"allinurl: ""showCat.php?cat_id""","all ""showCat.php?cat_id""",2010-11-15 00:00:00
717a5d1b-8e17-4e05-af6d-29959ffae707,"allinurl: ""wordspew-rss.php""","all ""wordspew-rss.php""",2010-11-15 00:00:00
d38f913f-5d87-46be-a192-b2710f5bf629,"allinurl: aid ""com_xfaq""","all aid ""com_xfaq""",2010-11-15 00:00:00
815295a2-54a6-45dd-8294-308048c1a424,allinurl: Category.php?IndustrYID=,http://www.google.com/search?source=ig&hl=fr&rlz=&q=all+Category.php%3FIndustrYID%3D,2010-11-15 00:00:00
08ea1cac-0624-4130-bf92-eaff5deef9a4,"allinurl: cid""modules/classifieds/index.php?pa=Adsview""","all cid""modules/classifieds/index.php?pa=Adsview""",2010-11-15 00:00:00
8ae8cd55-ebcc-4c25-8bfb-43fbe81e4569,allinurl: com_clasifier,all com_clasifier,2010-11-15 00:00:00
e44b30c3-23e5-4a04-9c20-98aa33c13f74,"allinurl: com_gallery ""func""","all com_gallery ""func""",2010-11-15 00:00:00
74da0413-a2e4-43ee-9c68-7b773b314f9c,"allinurl: com_mcquiz ""tid""","all com_mcquiz ""tid""",2010-11-15 00:00:00
23084ee9-50b6-4ec3-8029-65122853cbd7,"allinurl: com_paxxgallery ""userid""","all com_paxxgallery ""userid""",2010-11-15 00:00:00
1dcf5b60-d9c6-4834-b539-9cfa41b17e58,"allinurl: com_pcchess ""user_id""","all com_pcchess ""user_id""",2010-11-15 00:00:00
dbfbfbfb-7382-49ee-83b1-243c8662f883,"allinurl: com_quiz""tid""","all com_quiz""tid""",2010-11-15 00:00:00
c586e6cb-d953-4cd4-90b4-fa6439be9780,allinurl: com_ricette,all com_ricette,2010-11-15 00:00:00
149af21d-03d6-4fa4-8f78-a505faaf9d47,allinurl: e107_plugins/easyshop/easyshop.php,all e107_plugins/easyshop/easyshop.php,2010-11-15 00:00:00
97735097-cc1f-4e5d-8850-ff9b43fb56b4,"allinurl: galid ""index.php?p=gallerypic""","all galid ""index.php?p=gallerypic""",2010-11-15 00:00:00
0c0e730b-49b0-4e5e-9e02-ef3d1631b86c,"allinurl: id ""com_jooget""","all id ""com_jooget""",2010-11-15 00:00:00
1230da0c-f69e-4eea-8480-334769c86aed,allinurl: modules-php-name-Siir,all modules-php-name-Siir,2010-11-15 00:00:00
5901b21d-dffe-4bb3-af22-6a477a4bae9e,"allinurl: modules-php-op-modload ""req view_cat""","all modules-php-op-modload ""req view_cat""",2010-11-15 00:00:00
00cf6031-f29e-4db1-b5d6-3192b0126177,"allinurl: page_id album ""photo""","all page_id album ""photo""",2010-11-15 00:00:00
84f495c2-5268-4247-b144-e94fbc470a4f,"allinurl:""/lildbi/""","all""/lildbi/""",2010-11-15 00:00:00
522d5636-c1a8-499f-81d7-05b0d1cd6af6,"allinurl:""/questcms/""","all""/questcms/""",2010-11-15 00:00:00
0fd5e4bf-16d2-45c1-bb13-8a0c5074f2d9,"allinurl:""/questcms/""","all""/questcms/""",2010-11-15 00:00:00
db76e4e7-4f47-4c8d-8c20-8ba0ba670675,"allinurl:""/ubbthreads/""","all""/ubbthreads/""",2010-11-15 00:00:00
57e7a933-9825-4203-9512-33e72c1e83d8,"allinurl:""/wp-content/plugins/wp-noexternallinks""","all""/wp-content/plugins/wp-noexternallinks""",2017-06-05 00:00:00
f6ba8b9c-7c45-4ee1-805d-166b81a58fbe,"allinurl:""article.download.php""","all""article.download.php""",2010-11-15 00:00:00
00002852-eba8-44d7-8621-9de182464482,"allinurl:""channel_detail.php?chid=""","all""channel_detail.php?chid=""",2010-11-15 00:00:00
eb782280-d593-4df4-8743-789ab356f5f1,"allinurl:""com_accombo""","all""com_accombo""",2010-11-15 00:00:00
7ff25fc2-0cab-41b3-a214-7e31e2b1a1a1,"allinurl:""com_ahsshop""do=default","all""com_ahsshop""do=default",2010-11-15 00:00:00
e13cb781-500a-4459-beff-4d078ac61d85,"allinurl:""com_candle""","all""com_candle""",2010-11-15 00:00:00
84ba8765-be37-4461-a9f0-a521f63c7390,"allinurl:""com_cinema""","all""com_cinema""",2010-11-15 00:00:00
087d92c0-930a-4bff-be02-4cc154c1c40a,"allinurl:""com_extcalendar""","all""com_extcalendar""",2010-11-15 00:00:00
f1668683-7f11-4950-8417-c2179d50067a,"allinurl:""com_garyscookbook""","all""com_garyscookbook""",2010-11-15 00:00:00
6d81fe94-a2fd-4d56-b756-158f55a6f48d,"allinurl:""com_n-gallery""","all""com_n-gallery""",2010-11-15 00:00:00
250c9227-7d3b-4d2a-8faa-783ff46f6f45,"allinurl:""com_na_content""","all""com_na_content""",2010-11-15 00:00:00
0100b50f-9a1a-4b65-94df-507b45537122,"allinurl:""com_neogallery""","all""com_neogallery""",2010-11-15 00:00:00
72904bcc-166f-4aaa-9efa-70362d5e63b4,"allinurl:""com_restaurante""","all""com_restaurante""",2010-11-15 00:00:00
3bdb3d2e-5ebd-4c9a-a45c-5b6db8cd937a,"allinurl:""com_simpleshop""","all""com_simpleshop""",2010-11-15 00:00:00
da5b36c6-2485-49eb-887e-d06c77c3980c,"allinurl:""detResolucion.php?tipodoc_id=""","all""detResolucion.php?tipodoc_id=""",2010-11-15 00:00:00
cdad32a9-985c-4b81-8b1b-8e270aee8eda,"allinurl:""index.php?mod=archives""","all""index.php?mod=archives""",2010-11-15 00:00:00
6b4c924c-f35e-4295-953d-835e93cb3f29,"allinurl:""index.php?site="" ""W-Agora""","all""index.php?site="" ""W-Agora""",2010-11-15 00:00:00
38289c46-3fb8-4b38-a121-ed250600dba2,"allinurl:""jokes.php?catagorie=""","all""jokes.php?catagorie=""",2010-11-15 00:00:00
37d56985-9987-4ae9-b354-76c2fe6b6b85,"allinurl:""lyrics_menu/lyrics_song.php?l_id=""","all""lyrics_menu/lyrics_song.php?l_id=""",2010-11-15 00:00:00
ecf28f14-00c0-4ee4-8510-14531ef4bf4d,"allinurl:""macgurublog.php?uid=""","all""macgurublog.php?uid=""",2010-11-15 00:00:00
81aacc58-a972-43ea-b84f-08192fc61010,"allinurl:""members.asp?action""","all""members.asp?action""",2010-11-15 00:00:00
b7fb480f-98f6-49fc-8baf-8711a66cf9d7,"allinurl:""modules/photo/viewcat.php?id""","all""modules/photo/viewcat.php?id""",2010-11-15 00:00:00
084f0481-f46a-4d0c-995f-40c213cc1b51,"allinurl:""shop.htm?shopMGID=""","all""shop.htm?shopMGID=""",2010-11-15 00:00:00
c343d0f7-f5be-414d-856a-7bd891b1caf1,"allinurl:""verliadmin""","all""verliadmin""",2010-11-15 00:00:00
209a6f02-5a71-435a-892f-5112374d95a4,"allinurl:""xGb.php""","all""xGb.php""",2010-11-15 00:00:00
f14a88a8-70ae-4255-8cbf-90f05589d491,allinurl:/m2f_usercp.php?,all/m2f_usercp.php?,2010-11-15 00:00:00
c8c93b4b-0e21-4caf-8c6f-ddb9860acd61,allinurl:/modernbill/,all/modernbill/,2010-11-15 00:00:00
d2805838-78ce-42b0-9815-3c4c97b6247c,allinurl:/myspeach/,all/myspeach/,2010-11-15 00:00:00
6ff98e62-7b10-4af2-bb95-03f28486f953,allinurl:/phpress/,all/phpress/,2010-11-15 00:00:00
985f80c2-09d9-481b-927f-68bff94646da,allinurl:buyer/index.php?ProductID=,allbuyer/index.php?ProductID=,2010-11-15 00:00:00
e5082cd4-560c-4ee6-991e-07f411960fb4,allinurl:casting_view.php?adnum=,allcasting_view.php?adnum=,2010-11-15 00:00:00
69b89e75-d51d-4887-b193-d36370dfbdf4,"allinurl:clientsignup.php ""classifieds""","allclientsignup.php ""classifieds""",2010-11-15 00:00:00
5945686f-6414-4821-8389-bdec1a036ccd,allinurl:com_comprofiler,allcom_comprofiler,2010-11-15 00:00:00
2d50099c-c456-4167-b11d-11fa774c2e8c,allinurl:com_jpad,allcom_jpad,2010-11-15 00:00:00
73ad3293-ee45-4646-b6ff-f611bf809acf,allinurl:com_pccookbook,allcom_pccookbook,2010-11-15 00:00:00
4c42188f-3c39-41a0-a78c-6d18bf2225fa,allinurl:com_pccookbook,allcom_pccookbook,2010-11-15 00:00:00
c4e4160c-33a0-4c59-8ad4-c0036c2aef02,allinurl:directory.php?ax=list,alldirectory.php?ax=list,2010-11-15 00:00:00
d0a92c4c-90e0-4775-9f3f-2c0db1f1fd09,"allinurl:flashblog.html ""flashblog""","allflashblog.html ""flashblog""",2010-11-15 00:00:00
1f004b86-e6f8-4917-ade0-79dfd77f39c3,allinurl:forum_answer.php?que_id=,allforum_answer.php?que_id=,2010-11-15 00:00:00
35dd78f9-029a-4cdc-aad0-5edc9eb5fd55,allinurl:fullview.php?tempid=,allfullview.php?tempid=,2010-11-15 00:00:00
7b64a24d-f52c-4455-9c8e-e1a3ce4428a8,allinurl:index.php?act=publ,allindex.php?act=publ,2010-11-15 00:00:00
1e239430-8849-47ff-98ff-7aaae314dbd4,allinurl:index.php?db=information_schema,allindex.php?db=information_schema,2010-12-23 00:00:00
fc3abf41-ed21-4372-ae2f-05f586bcd626,allinurl:links.php?t=search,alllinks.php?t=search,2010-11-15 00:00:00
7d057edc-bc02-4c08-a198-a6f8101e1e32,allinurl:offers.php?id=,alloffers.php?id=,2010-11-15 00:00:00
4428ab40-3b95-49f6-b6f4-2f617f95aa8e,allinurl:offers_buy.php?id=,alloffers_buy.php?id=,2010-11-15 00:00:00
bcd9c655-e1ed-4181-9211-52c39f21512f,allinurl:offers_buy.php?id=,alloffers_buy.php?id=,2010-11-15 00:00:00
b78fbdba-9f10-45c1-b099-54cd37e0885e,allinurl:option=com_livechat,alloption=com_livechat,2010-11-15 00:00:00
f86be168-28dc-4e4c-80dc-d00623116629,allinurl:option=com_rsmonials,alloption=com_rsmonials,2010-11-15 00:00:00
ca7bc595-d4e2-4c6e-9bba-f40e868ca572,allinurl:readmore.php?news_id,allreadmore.php?news_id,2010-11-15 00:00:00
5ed34871-d31a-46cd-a5ea-177c9f887092,allinurl:show_memorial.php?id=,allshow_memorial.php?id=,2010-11-15 00:00:00
6c4d30a5-17f5-4ae3-a840-c1899356940c,allinurl:spaw2/dialogs/,allspaw2/dialogs/,2010-11-15 00:00:00
e21cd698-da63-4a33-9faa-afbe9f6083de,allinurl:tseekdir.cgi,alltseekdir.cgi,2006-05-22 00:00:00
62757406-9313-4d5f-9c31-bde5e79ca924,allinurl:wp-content/plugins/wptf-image-gallery/,allwp-content/plugins/wptf-image-gallery/,2015-08-12 00:00:00
2e8af231-3bae-49ba-9b97-86cfb103edf8,E-market remote code execution,"""/becommunity/community/index.php?pageurl=""",2004-09-10 00:00:00
ed8db462-ae33-457a-bf45-db2e895d0cd7,EarlyImpact Productcart,custva.asp,2004-03-04 00:00:00
8fa3ea00-570e-41c9-9d97-63f9b33daa7f,"ext:php inurl:""api.php?action=""","ext:php ""api.php?action=""",2016-05-26 00:00:00
78c861f6-a786-46bd-8431-c7c0292270f9,"ext:pl inurl:cgi intitle:""FormMail *"" -""*Referrer"" -""* Denied"" -sourceforge -error -cvs -input","ext:pl cgi intitle:""FormMail *"" -""*Referrer"" -""* Denied"" -sourceforge -error -cvs -input",2004-08-09 00:00:00
b3da181e-f29b-4207-99aa-cacceaf4b7c9,filetype:cgi inurl:nbmember.cgi,filetype:cgi nbmember.cgi,2004-10-26 00:00:00
3e930730-202a-4b10-9575-2c91af34a123,filetype:cgi inurl:pdesk.cgi,filetype:cgi pdesk.cgi,2004-09-23 00:00:00
1730bed7-6a1c-4d17-9929-4788576e8ff8,filetype:cgi inurl:tseekdir.cgi,filetype:cgi tseekdir.cgi,2004-09-21 00:00:00
43ae3f38-c627-40f4-8232-f13b59af2629,"filetype:php inurl:""/general/login.php?PHPSESSID=""","filetype:php ""/general/login.php?PHPSESSID=""",2020-04-16 00:00:00
f03a4c5f-b76b-4d14-bdc7-ae7bc98f9945,"filetype:php inurl:index.php inurl:""module=subjects"" inurl:""func=*"" (listpages| viewpage | listcat)","filetype:php index.php ""module=subjects"" ""func=*"" (listpages| viewpage | listcat)",2004-09-23 00:00:00
dfedb749-3f92-477b-8da1-a9b78cb2aaf4,"intext:""jPORTAL 2"" inurl:""mailer.php""","intext:""jPORTAL 2"" ""mailer.php""",2010-11-15 00:00:00
186703db-f330-4d42-970d-d0253a918476,"intext:""Parlic Design"" inurl:id","intext:""Parlic Design"" id",2010-11-15 00:00:00
499914ef-ae2d-4d05-b931-76475de4a2c6,"intext:""phpbb - auction"" inurl:""auction""","intext:""phpbb - auction"" ""auction""",2010-11-15 00:00:00
