id,name,query,date
df9d8631-6837-4ad7-b538-67ba73f42cec,"""portailphp v1.3"" inurl:""index.php?affiche"" inurl:""PortailPHP"" -site:safari-msi.com","""portailphp v1.3"" ""index.php?affiche"" ""PortailPHP"" -site:safari-msi.com",2005-06-03 00:00:00
b128942d-f8f2-4c90-97b7-c17d0c46e5fa,"""Powered by Active PHP Bookmarks v1.3"" inurl:.view_group.php?id=","""Powered by Active PHP Bookmarks v1.3"" .view_group.php?id=",2010-11-15 00:00:00
2cf052ae-7b81-4f7d-85e8-5a2d819169a1,"""powered by active php bookmarks"" | inurl:bookmarks/view_group.php?id=","""powered by active php bookmarks"" | bookmarks/view_group.php?id=",2006-04-25 00:00:00
67c55291-3297-4c24-9bae-0b29bd2b3c4a,"""Powered by Atomic Photo Album"" inurl:""photo.php?apa_album_ID=""","""Powered by Atomic Photo Album"" ""photo.php?apa_album_ID=""",2010-11-15 00:00:00
0c2727ce-5d0d-4390-800e-7956b97d8c96,"""Powered by autolinks pro 2.1"" inurl:register.php","""Powered by autolinks pro 2.1"" register.php",2005-09-25 00:00:00
af1b3088-695e-4430-bd28-09eae29fca07,"""Powered By CrownWeb.net!"" inurl:""page.cfm""","""Powered By CrownWeb.net!"" ""page.cfm""",2010-11-15 00:00:00
5ca628db-dac8-4817-bde2-9f6efcbb1e64,"""powered by CubeCart"" inurl:""index.php?_a=""","""powered by CubeCart"" ""index.php?_a=""",2010-11-15 00:00:00
425a6f5d-aa41-4845-844d-40a37c38e35d,"""Powered by Drake CMS"" inurl:index.php?option=guestbook","""Powered by Drake CMS"" index.php?option=guestbook",2010-11-15 00:00:00
d39775a6-4fc5-4736-aecb-2e5451d42f62,"""Powered by Drumbeat"" inurl:index02.php","""Powered by Drumbeat"" index02.php",2010-11-15 00:00:00
30139faf-6ba2-415d-9cdd-725686da5ef1,"""Powered by EPay Enterprise"" inurl:""shop.htm?cid="" | nurl:""shop.php?cid=""","""Powered by EPay Enterprise"" ""shop.htm?cid="" | nurl:""shop.php?cid=""",2010-11-15 00:00:00
a209f5da-895b-4533-9275-07c536b255c7,"""powered by Gallery v"" ""[slideshow]""|""images"" inurl:gallery","""powered by Gallery v"" ""[slideshow]""|""images"" gallery",2005-09-13 00:00:00
27794922-2bbc-4578-a890-a678f9604cc8,"""Powered by IceWarp Software"" inurl:mail","""Powered by IceWarp Software"" mail",2004-09-23 00:00:00
1d3cad82-81cd-4d30-b778-0f8221a0a0ce,"""powered by jaws"" | ""powered by the jaws project"" | inurl:?gadget=search","""powered by jaws"" | ""powered by the jaws project"" | ?gadget=search",2010-11-15 00:00:00
ebcc1c58-82db-4bbd-9e8c-a2cf2ea74e1f,"""Powered by Megabook *"" inurl:guestbook.cgi","""Powered by Megabook *"" guestbook.cgi",2004-10-05 00:00:00
0e87edda-cb2f-485f-bf4e-2d04ceae1c4a,"""Powered by MobPartner"" inurl:""chat.php""","""Powered by MobPartner"" ""chat.php""",2010-11-15 00:00:00
3c23d008-64c0-4252-be9c-97cdcceb04b9,"""Powered by Philboard"" inurl:""philboard_forum.asp""","""Powered by Philboard"" ""philboard_forum.asp""",2010-11-15 00:00:00
cc98c4e0-291f-41d3-9958-039be70af02d,"""powered by php photo album"" | inurl:""main.php?cmd=album"" -demo2 -pitanje","""powered by php photo album"" | ""main.php?cmd=album"" -demo2 -pitanje",2006-04-15 00:00:00
31417867-1a91-4853-83f9-4201fb56feea,"""powered by phplist"" | inurl:""lists/?p=subscribe"" | inurl:""lists/index.php?p=subscribe"" -ubbi -bugs +phplist -tincan.co.uk","""powered by phplist"" | ""lists/?p=subscribe"" | ""lists/index.php?p=subscribe"" -ubbi -bugs +phplist -tincan.co.uk",2006-04-10 00:00:00
1fb0d245-61c3-4e75-ba91-4f95bfb76634,"""Powered by PWP Version 1-5-1"" AND inurl:""/wiki/run.php""","""Powered by PWP Version 1-5-1"" AND ""/wiki/run.php""",2010-11-15 00:00:00
d07f6d06-dce7-4d44-9346-049eac220809,"""Powered by RedCat"" inurl:index.php?contentId=","""Powered by RedCat"" index.php?contentId=",2010-11-15 00:00:00
2d3c69b5-2c79-49bf-b70c-9c884fa606fb,"""Powered by sNews "" inurl:index.php?id=","""Powered by sNews "" index.php?id=",2010-11-15 00:00:00
421236dd-bb58-4c25-9336-d28971918c04,"""powered by Sniggabo CMS"" inurl:article.php?id","""powered by Sniggabo CMS"" article.php?id",2010-11-15 00:00:00
b2704a3c-e3e7-421a-9f5b-04f1dbadf5cf,"""Powered by SoftbizScripts"" inurl:""searchresult.php?sbcat_id=""","""Powered by SoftbizScripts"" ""searchresult.php?sbcat_id=""",2010-11-15 00:00:00
f24f7c02-7c5b-4675-8240-dc3b0516ffc9,"""Powered by SoftbizScripts"" inurl:store_info.php","""Powered by SoftbizScripts"" store_info.php",2010-11-15 00:00:00
f204dc0d-caf2-4405-a506-c647f2286426,"""Powered by wpQuiz"" inurl:index.php","""Powered by wpQuiz"" index.php",2010-11-15 00:00:00
b0291ee3-d6a5-45ab-ba1d-624a4dbb23f4,"""POWERED BY ZIPBOX MEDIA"" inurl:""album.php""","""POWERED BY ZIPBOX MEDIA"" ""album.php""",2011-03-05 00:00:00
3c253a7d-f294-49eb-bb39-64dd9e73e5e1,"""Site designed and built by Powder Blue."" inurl:index.php?id_page=","""Site designed and built by Powder Blue."" index.php?id_page=",2010-11-15 00:00:00
fc21e152-d3f6-4249-8621-e457ee1b7e33,"""Site powered by GuppY"" | ""Site créé avec GuppY"" +inurl:lng=","""Site powered by GuppY"" | ""Site créé avec GuppY"" +lng=",2010-11-15 00:00:00
8f1f730a-f87b-465b-9b5e-53b4d7b4eb23,"""SQuery 4.5"" |""SQuery 4.0"" |""SQuery 3.9"" | inurl:""modules.php?name=SQuery""","""SQuery 4.5"" |""SQuery 4.0"" |""SQuery 3.9"" | ""modules.php?name=SQuery""",2010-11-15 00:00:00
479e94ac-b460-4cec-987b-657e14d6bdd9,"""SquirrelMail version 1.4.4"" inurl:src ext:php","""SquirrelMail version 1.4.4"" src ext:php",2005-01-30 00:00:00
3f86cfc0-a36c-4131-a948-513924953518,"""This site is powered by e107""|inurl:e107_plugins|e107_handlers|e107_files","""This site is powered by e107""|e107_plugins|e107_handlers|e107_files",2010-11-15 00:00:00
632fd87c-929c-4bbf-8e6a-edf4dced8d15,"""This website engine code is copyright"" ""2005 by Clever Copy"" -inurl:demo","""This website engine code is copyright"" ""2005 by Clever Copy"" -demo",2006-02-08 00:00:00
8717bc9e-2490-47cd-a3b6-ec292e0893b8,"""toendaCMS is Free Software released under the GNU/GPL License."" | ""powered by toendaCMS"" -inurl:demo","""toendaCMS is Free Software released under the GNU/GPL License."" | ""powered by toendaCMS"" -demo",2010-11-15 00:00:00
ce180307-4694-483d-9b77-3249d2f4fb22,"""Welcome to Exponent CMS"" | ""my new exponent site"" inurl:articlemodule","""Welcome to Exponent CMS"" | ""my new exponent site"" articlemodule",2010-11-15 00:00:00
2e956c21-bfe8-42e9-9638-6450b0fa50b2,"(""This DragonflyÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ installation was"" | ""Thanks for downloading Dragonfly"") -inurl:demo -inurl:cpgnuke.com","(""This DragonflyÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ installation was"" | ""Thanks for downloading Dragonfly"") -demo -cpgnuke.com",2006-02-13 00:00:00
f1061a6b-b43f-44cc-b423-5c1d193947e0,Achievo webbased project management,"""dispatch.php?atknodetype"" | class.at",2004-08-16 00:00:00
cfc25103-11f7-47c5-92b8-5e1956391d8f,"allinurl: ""/modules/myTopics/""","all ""/modules/myTopics/""",2010-11-15 00:00:00
a5b9297f-021c-4c2e-ae04-ad8a242a9d34,"allinurl: ""com_actualite""","all ""com_actualite""",2010-11-15 00:00:00
dfa0af5f-e966-4e64-8ab0-083bf6950826,"allinurl: ""com_alberghi"" detail","all ""com_alberghi"" detail",2010-11-15 00:00:00
de15fde1-84d1-4307-b526-f5d7542999e1,"allinurl: ""com_estateagent""","all ""com_estateagent""",2010-11-15 00:00:00
8dd9279f-cc01-4da4-b48e-9351d3e5751b,"allinurl: ""com_galeria""","all ""com_galeria""",2010-11-15 00:00:00
ad91c68d-b9ce-4b84-b94b-5999cd6aba5c,"allinurl: ""com_glossary""","all ""com_glossary""",2010-11-15 00:00:00
b4074abf-38a1-49b0-8a02-557b6a0452db,"allinurl: ""com_joovideo"" detail","all ""com_joovideo"" detail",2010-11-15 00:00:00
5b665288-8ccc-41a4-823e-4d3175f45b35,"allinurl: ""com_rapidrecipe""user_id","all ""com_rapidrecipe""user_id",2010-11-15 00:00:00
9dc98e1c-3ac1-4455-a426-5ce558880578,"allinurl: ""index php p shop""categ","all ""index php p shop""categ",2010-11-15 00:00:00
fb8ee5d6-43bf-45df-b95f-f98444cb9b3d,"allinurl: ""index.php?area""galid","all ""index.php?area""galid",2010-11-15 00:00:00
e86d7f05-7b2f-467c-9fe1-24e9cfa45d45,"allinurl: ""index.php?mod=galerie""action=gal","all ""index.php?mod=galerie""action=gal",2010-11-15 00:00:00
71cc497a-d992-432d-bdb6-4fa10ced4a77,"allinurl: ""index.php?option=com_doc""","all ""index.php?option=com_doc""",2010-11-15 00:00:00
8007de5f-6f87-48ed-bddf-74471618274a,"allinurl: ""index.php?p=gallerypic img_id""","all ""index.php?p=gallerypic img_id""",2010-11-15 00:00:00
5f71ba30-b99c-43ae-8cda-79e2aaf28a64,"allinurl: ""index.php?p=gallerypic img_id""","all ""index.php?p=gallerypic img_id""",2010-11-15 00:00:00
7cc557fb-1975-438c-aef5-2ff425a7f789,"allinurl: ""index.php?p=poll""showresult","all ""index.php?p=poll""showresult",2010-11-15 00:00:00
f68a3795-e41e-47ad-b959-bddd3afaa0fe,"allinurl: ""index.php?showlink""links","all ""index.php?showlink""links",2010-11-15 00:00:00
8e7c42d3-9684-4d8a-8493-a8169d96e190,"allinurl: ""modules MyAnnonces index php pa view""","all ""modules MyAnnonces index php pa view""",2010-11-15 00:00:00
5f3090e3-7844-4421-b95c-e3c58a81cc96,"allinurl: ""modules/dictionary""","all ""modules/dictionary""",2010-11-15 00:00:00
3f751570-18de-4eaa-a309-a649ec5298ca,"allinurl: ""modules/dictionary/detail.php?id""","all ""modules/dictionary/detail.php?id""",2010-11-15 00:00:00
6f3e340d-df92-4d08-abd9-65127553ee08,"allinurl: ""modules/eEmpregos/index.php""","all ""modules/eEmpregos/index.php""",2010-11-15 00:00:00
19de47f9-5f40-4aaf-ace6-497355124ed5,"allinurl: ""modules/glossaires""","all ""modules/glossaires""",2010-11-15 00:00:00
067d5608-d417-4996-8849-5b0b7c06c10a,"allinurl: ""modules/wfdownloads/viewcat.php?cid""","all ""modules/wfdownloads/viewcat.php?cid""",2010-11-15 00:00:00
61c749b8-0eb7-4142-ac5f-e9454c238df3,"allinurl: ""name Sections op viewarticle artid""","all ""name Sections op viewarticle artid""",2010-11-15 00:00:00
ae92297b-d441-4b38-994d-eda667c9ed5e,"allinurl: ""pollBooth.php?op=results""pollID","all ""pollBooth.php?op=results""pollID",2010-11-15 00:00:00
c7e0e6c6-5804-415b-9d1a-47ae922a3c63,"allinurl: ""showCat.php?cat_id""","all ""showCat.php?cat_id""",2010-11-15 00:00:00
c5f36d41-cc12-4fbc-a054-732125fe6b0b,"allinurl: ""wordspew-rss.php""","all ""wordspew-rss.php""",2010-11-15 00:00:00
05436170-2423-4bd8-87b9-c514b8bbe3f4,"allinurl: aid ""com_xfaq""","all aid ""com_xfaq""",2010-11-15 00:00:00
16509845-b6c2-4d76-82a5-a01e236917fa,allinurl: Category.php?IndustrYID=,http://www.google.com/search?source=ig&hl=fr&rlz=&q=all+Category.php%3FIndustrYID%3D,2010-11-15 00:00:00
d6f477c6-5cf1-4e22-8d01-b9ac8c1c4001,"allinurl: cid""modules/classifieds/index.php?pa=Adsview""","all cid""modules/classifieds/index.php?pa=Adsview""",2010-11-15 00:00:00
8572f4ab-b492-4d91-911e-2503760ceec7,allinurl: com_clasifier,all com_clasifier,2010-11-15 00:00:00
383d1fe9-52e1-46d9-9765-6e8de78cd039,"allinurl: com_gallery ""func""","all com_gallery ""func""",2010-11-15 00:00:00
5d65ec63-d9ca-4c23-8c1b-c551f88e4797,"allinurl: com_mcquiz ""tid""","all com_mcquiz ""tid""",2010-11-15 00:00:00
dd9068b2-227e-4a66-b8de-2045cc0c9ddf,"allinurl: com_paxxgallery ""userid""","all com_paxxgallery ""userid""",2010-11-15 00:00:00
feae02a3-b912-4117-9afd-2a33017a5929,"allinurl: com_pcchess ""user_id""","all com_pcchess ""user_id""",2010-11-15 00:00:00
a1e53efa-e924-4190-8edc-2e6113cc34d9,"allinurl: com_quiz""tid""","all com_quiz""tid""",2010-11-15 00:00:00
4eef1976-5e01-4164-863e-5d2a51e30cf1,allinurl: com_ricette,all com_ricette,2010-11-15 00:00:00
40c3e827-ec6a-4ec8-9a89-1ba21082b9d6,allinurl: e107_plugins/easyshop/easyshop.php,all e107_plugins/easyshop/easyshop.php,2010-11-15 00:00:00
d229120a-101d-4aa2-b6d5-80531699adba,"allinurl: galid ""index.php?p=gallerypic""","all galid ""index.php?p=gallerypic""",2010-11-15 00:00:00
1fe77560-7144-4e35-9581-c8056e5b401e,"allinurl: id ""com_jooget""","all id ""com_jooget""",2010-11-15 00:00:00
a23c98fe-c878-413a-b27d-ea9833905eb1,allinurl: modules-php-name-Siir,all modules-php-name-Siir,2010-11-15 00:00:00
91c6baa5-7d28-42cc-94d4-c5ce10bf3e6e,"allinurl: modules-php-op-modload ""req view_cat""","all modules-php-op-modload ""req view_cat""",2010-11-15 00:00:00
ee5d08df-9466-4f91-ae3f-edd59dad11d4,"allinurl: page_id album ""photo""","all page_id album ""photo""",2010-11-15 00:00:00
52ee7ffa-1566-4813-b6c8-118b38e746a9,"allinurl:""/lildbi/""","all""/lildbi/""",2010-11-15 00:00:00
bd5229ca-3dd0-4eea-a2f4-7e13ba48226d,"allinurl:""/questcms/""","all""/questcms/""",2010-11-15 00:00:00
c35103df-4eb2-48d5-bed9-e3ccb1f7fe01,"allinurl:""/questcms/""","all""/questcms/""",2010-11-15 00:00:00
3ef2f8fa-619b-4ca9-9b17-9df946294d05,"allinurl:""/ubbthreads/""","all""/ubbthreads/""",2010-11-15 00:00:00
96c16132-0930-4198-bd3e-ba1b2e426246,"allinurl:""/wp-content/plugins/wp-noexternallinks""","all""/wp-content/plugins/wp-noexternallinks""",2017-06-05 00:00:00
6eb7793a-e4e7-414f-bacc-5aac079e6b4a,"allinurl:""article.download.php""","all""article.download.php""",2010-11-15 00:00:00
5092001c-c970-41cd-a6e2-ccba30e85d3e,"allinurl:""channel_detail.php?chid=""","all""channel_detail.php?chid=""",2010-11-15 00:00:00
d3dec89f-3fa3-4488-9920-b9a3920f0abf,"allinurl:""com_accombo""","all""com_accombo""",2010-11-15 00:00:00
b4ce7c41-347f-4ddc-b3f4-06fd36152ecb,"allinurl:""com_ahsshop""do=default","all""com_ahsshop""do=default",2010-11-15 00:00:00
91f841e4-fc06-4d8d-967d-6e8b0e3a8209,"allinurl:""com_candle""","all""com_candle""",2010-11-15 00:00:00
48d267c6-56fc-4d71-9d46-48239041b461,"allinurl:""com_cinema""","all""com_cinema""",2010-11-15 00:00:00
391b75c2-35ee-44d7-97a1-3e469d633881,"allinurl:""com_extcalendar""","all""com_extcalendar""",2010-11-15 00:00:00
d17014ef-8858-4477-8a67-f35729baf5f1,"allinurl:""com_garyscookbook""","all""com_garyscookbook""",2010-11-15 00:00:00
aea6762a-1347-4bb5-a961-7d8c8392060a,"allinurl:""com_n-gallery""","all""com_n-gallery""",2010-11-15 00:00:00
a637690b-610b-4e9f-bb11-a5f313beaa39,"allinurl:""com_na_content""","all""com_na_content""",2010-11-15 00:00:00
401732e7-9f23-4f18-a36e-5100da6f1add,"allinurl:""com_neogallery""","all""com_neogallery""",2010-11-15 00:00:00
f3a662ff-6bd1-4a6b-8b85-76e62f59fced,"allinurl:""com_restaurante""","all""com_restaurante""",2010-11-15 00:00:00
db1fe180-8120-477e-a9f0-d1621732d6dd,"allinurl:""com_simpleshop""","all""com_simpleshop""",2010-11-15 00:00:00
18514abb-55f0-447f-9a9c-339fde7f6c31,"allinurl:""detResolucion.php?tipodoc_id=""","all""detResolucion.php?tipodoc_id=""",2010-11-15 00:00:00
663e434e-eb4b-40de-bb21-a5b522a7ac58,"allinurl:""index.php?mod=archives""","all""index.php?mod=archives""",2010-11-15 00:00:00
b7e42988-cb8d-4f47-851e-4a07582bc23a,"allinurl:""index.php?site="" ""W-Agora""","all""index.php?site="" ""W-Agora""",2010-11-15 00:00:00
7218954e-a4d8-44c9-9cab-41bb6364c19d,"allinurl:""jokes.php?catagorie=""","all""jokes.php?catagorie=""",2010-11-15 00:00:00
61b24850-a3f3-4034-8f60-634aff96a1b1,"allinurl:""lyrics_menu/lyrics_song.php?l_id=""","all""lyrics_menu/lyrics_song.php?l_id=""",2010-11-15 00:00:00
9a1dedac-2701-4a96-a072-6bf53bd8de1c,"allinurl:""macgurublog.php?uid=""","all""macgurublog.php?uid=""",2010-11-15 00:00:00
44fb430d-1783-40f7-a87a-9e6ed5c695d4,"allinurl:""members.asp?action""","all""members.asp?action""",2010-11-15 00:00:00
1c7a6b41-8cf9-4093-97d3-d0a8d45e12d0,"allinurl:""modules/photo/viewcat.php?id""","all""modules/photo/viewcat.php?id""",2010-11-15 00:00:00
1be39194-f63a-4914-beb7-436627b1c916,"allinurl:""shop.htm?shopMGID=""","all""shop.htm?shopMGID=""",2010-11-15 00:00:00
22237b3d-d419-4ebb-b9e3-f61626097d3d,"allinurl:""verliadmin""","all""verliadmin""",2010-11-15 00:00:00
6c043b30-40a4-4842-970f-9a10302e3d83,"allinurl:""xGb.php""","all""xGb.php""",2010-11-15 00:00:00
11b00794-a8c8-47e7-ba5b-b4fb13b72bb6,allinurl:/m2f_usercp.php?,all/m2f_usercp.php?,2010-11-15 00:00:00
ccaf937a-bcdd-4728-9d92-e1c9d8489782,allinurl:/modernbill/,all/modernbill/,2010-11-15 00:00:00
e3fedf59-951e-4138-9817-a96de4c19111,allinurl:/myspeach/,all/myspeach/,2010-11-15 00:00:00
81748a11-7aad-4abd-9217-938f2abf3d4e,allinurl:/phpress/,all/phpress/,2010-11-15 00:00:00
e99dbfcd-53c0-497d-99e8-8ae3690a4941,allinurl:buyer/index.php?ProductID=,allbuyer/index.php?ProductID=,2010-11-15 00:00:00
b52f88b3-a645-41fa-914f-e10267ca4248,allinurl:casting_view.php?adnum=,allcasting_view.php?adnum=,2010-11-15 00:00:00
8eb43494-db1c-4d2c-bd16-849301b97150,"allinurl:clientsignup.php ""classifieds""","allclientsignup.php ""classifieds""",2010-11-15 00:00:00
dce369db-88bd-4bbf-a9c0-06bb1af1c7b8,allinurl:com_comprofiler,allcom_comprofiler,2010-11-15 00:00:00
0b5bbc90-9cc7-4182-b46a-e003e695f507,allinurl:com_jpad,allcom_jpad,2010-11-15 00:00:00
a8f29aa5-c55d-4e7f-8a93-6833cbc686f6,allinurl:com_pccookbook,allcom_pccookbook,2010-11-15 00:00:00
d1c09954-1a63-445f-a8fa-8349a87bf2e0,allinurl:com_pccookbook,allcom_pccookbook,2010-11-15 00:00:00
240f1333-6cef-4a0f-863d-dfc748b7b15c,allinurl:directory.php?ax=list,alldirectory.php?ax=list,2010-11-15 00:00:00
f483dcba-577e-40a0-8e31-20f360f4a748,"allinurl:flashblog.html ""flashblog""","allflashblog.html ""flashblog""",2010-11-15 00:00:00
8d4e2362-3299-4096-abd7-5f0ea7bddf80,allinurl:forum_answer.php?que_id=,allforum_answer.php?que_id=,2010-11-15 00:00:00
ec9c3e06-b14e-4581-a754-4f9542d7fd5c,allinurl:fullview.php?tempid=,allfullview.php?tempid=,2010-11-15 00:00:00
c35f9f95-85d9-400f-bf55-44eb2cc39e96,allinurl:index.php?act=publ,allindex.php?act=publ,2010-11-15 00:00:00
89ecb73f-810e-41d5-bbba-7233b21b35fe,allinurl:index.php?db=information_schema,allindex.php?db=information_schema,2010-12-23 00:00:00
5208201a-832c-4245-bec0-cb7862333ff2,allinurl:links.php?t=search,alllinks.php?t=search,2010-11-15 00:00:00
79ffd7b4-5f20-47e3-a515-55a67c9db981,allinurl:offers.php?id=,alloffers.php?id=,2010-11-15 00:00:00
f41c1bcf-3641-46de-b0e1-3b53e7048da0,allinurl:offers_buy.php?id=,alloffers_buy.php?id=,2010-11-15 00:00:00
f021450a-dd8e-452f-a6e4-df54db8949ce,allinurl:offers_buy.php?id=,alloffers_buy.php?id=,2010-11-15 00:00:00
d817b5e1-13a6-4ef2-b377-1ee53b6bd577,allinurl:option=com_livechat,alloption=com_livechat,2010-11-15 00:00:00
2de04465-4501-4d83-abf5-0ae445519d5c,allinurl:option=com_rsmonials,alloption=com_rsmonials,2010-11-15 00:00:00
74cce0b1-e936-4131-9ac3-8877b47085cf,allinurl:readmore.php?news_id,allreadmore.php?news_id,2010-11-15 00:00:00
c79e0ad0-f2a6-43ea-b156-bd1c683f9c18,allinurl:show_memorial.php?id=,allshow_memorial.php?id=,2010-11-15 00:00:00
c2656269-133e-4354-ade3-9dd19cc10b26,allinurl:spaw2/dialogs/,allspaw2/dialogs/,2010-11-15 00:00:00
c0aa2773-c193-4f2f-88d4-bceaaaea9f95,allinurl:tseekdir.cgi,alltseekdir.cgi,2006-05-22 00:00:00
b5f6fe78-7eb5-4479-a200-f44543f8bd05,allinurl:wp-content/plugins/wptf-image-gallery/,allwp-content/plugins/wptf-image-gallery/,2015-08-12 00:00:00
80caa0d2-f211-4251-a14f-28b02ecd5337,E-market remote code execution,"""/becommunity/community/index.php?pageurl=""",2004-09-10 00:00:00
729f42a0-8182-430c-bebd-85b59871acda,EarlyImpact Productcart,custva.asp,2004-03-04 00:00:00
51ecf98a-c4ea-4d50-a2de-aa12c096b3d3,"ext:php inurl:""api.php?action=""","ext:php ""api.php?action=""",2016-05-26 00:00:00
b9b644fc-f87a-4ee5-98dc-b34614a7b82e,"ext:pl inurl:cgi intitle:""FormMail *"" -""*Referrer"" -""* Denied"" -sourceforge -error -cvs -input","ext:pl cgi intitle:""FormMail *"" -""*Referrer"" -""* Denied"" -sourceforge -error -cvs -input",2004-08-09 00:00:00
825edc77-d899-4f81-ba91-7baae86eb795,filetype:cgi inurl:nbmember.cgi,filetype:cgi nbmember.cgi,2004-10-26 00:00:00
a2499f10-e979-415a-8f4e-84ffbe510d88,filetype:cgi inurl:pdesk.cgi,filetype:cgi pdesk.cgi,2004-09-23 00:00:00
68ec7a11-6927-4df1-9b99-778f81309025,filetype:cgi inurl:tseekdir.cgi,filetype:cgi tseekdir.cgi,2004-09-21 00:00:00
ae2d448e-1207-4b03-9c20-016cba8e19c0,"filetype:php inurl:""/general/login.php?PHPSESSID=""","filetype:php ""/general/login.php?PHPSESSID=""",2020-04-16 00:00:00
c92445cc-a2be-49c5-b6c4-75f4f52d2b8d,"filetype:php inurl:index.php inurl:""module=subjects"" inurl:""func=*"" (listpages| viewpage | listcat)","filetype:php index.php ""module=subjects"" ""func=*"" (listpages| viewpage | listcat)",2004-09-23 00:00:00
63d90079-272c-4108-be8b-b250c7d7e007,"intext:""jPORTAL 2"" inurl:""mailer.php""","intext:""jPORTAL 2"" ""mailer.php""",2010-11-15 00:00:00
920c6a5c-8f9a-4862-a03f-007cd4289035,"intext:""Parlic Design"" inurl:id","intext:""Parlic Design"" id",2010-11-15 00:00:00
a9761553-ef47-4352-8a70-4333f10e4ba7,"intext:""phpbb - auction"" inurl:""auction""","intext:""phpbb - auction"" ""auction""",2010-11-15 00:00:00
